,feature name,feature value,min,1q,median,3q,max,mean,sd,n (nearest 5),kfold
253,stroke_severity_arrival,29.0,-206.75100087244064,-171.5514018481481,-156.32128953387496,-142.3631264965469,-84.86827627083287,-156.31756132397908,23.527588672574215,85,4
254,stroke_severity_arrival,30.0,-243.44922649600542,-181.5590200937446,-164.00310375737027,-152.76254804881756,-108.81813619950786,-165.60919356914866,21.53934746081114,70,4
255,stroke_severity_arrival,31.0,-202.05911095624325,-175.89255488782655,-163.22695590363816,-145.361168004144,-72.95661551924422,-157.9950984571748,27.121154277893925,30,4
256,stroke_severity_arrival,32.0,-243.26264842759818,-217.61711643249262,-190.13294690088836,-171.81188283112598,-124.94142284008674,-191.7032373528427,29.134156764397556,35,4
257,stroke_severity_arrival,33.0,-231.1800302927941,-194.797411414166,-181.39949762729694,-157.68574475945906,-121.69838562761433,-176.11053390594728,29.12552303538618,30,4
258,stroke_severity_arrival,34.0,-231.1293288306985,-213.53875721122836,-197.30865108731436,-175.00466800831026,-158.8464750930248,-196.35759533951875,20.479427430837035,15,4
259,stroke_severity_arrival,35.0,-183.36398835305124,-169.2963464664831,-161.42604766158388,-152.5435838189069,-122.39714254445862,-158.3236827387704,16.63564742213651,15,4
260,stroke_severity_arrival,36.0,-212.9309708691761,-198.45286092133728,-186.53294476568698,-171.13049510910176,-153.5552661750745,-185.3374827191094,17.377034388947013,10,4
261,stroke_severity_arrival,37.0,-236.35860379667952,-217.85859169338596,-201.62216465578413,-191.16908270570218,-161.87979240039363,-202.59161442036665,23.258975271959223,10,4
262,stroke_severity_arrival,38.0,-181.74984704380856,-163.3312179917749,-157.71058153863066,-152.5671403632872,-105.03222337862476,-152.0782020632252,25.504210448277302,<10,4
263,stroke_severity_arrival,39.0,-197.40929399279878,-168.80831214660896,-161.72839207841548,-149.90154121947475,-85.53707097510807,-155.42240520528344,30.19794428862297,10,4
264,stroke_severity_arrival,40.0,-257.31836334533057,-232.92680858237202,-226.94179598760792,-197.66125153248197,-185.03467776991428,-219.9765794435413,25.80520045870371,<10,4
265,stroke_severity_arrival,41.0,-151.34281625913457,-146.53721532173688,-141.7316143843392,-136.9260134469415,-132.12041250954383,-141.7316143843392,9.61120187479537,<10,4
266,stroke_severity_arrival,42.0,-263.4058220671024,-227.10621364466613,-214.00544340577443,-197.89810545532032,-184.26628563827836,-216.12063429656652,23.953055663532385,10,4
267,age,0-60,-65.60641082327813,25.663410288869635,30.12927855066955,36.67553902927088,130.60504103574903,32.386414713908195,11.772980979436023,4115,4
