coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p),count,feature description
-0.021610308195639184,0.9786215215407904,0.00996976106029356,-0.04115068080828442,-0.0020699355829939432,0.9596845130144553,0.997932205256277,0.0,-2.167585367888733,0.030190248029785365,5.049773580327246,79990,"Living in IMD quintile 3 (IMD1 is most deprived, IMD5 is least deprived)"
-0.02057337172690512,0.9796368161926161,0.009991192949769618,-0.04015575007104408,-0.0009909933827661616,0.9606398077817678,0.9990094974890128,0.0,-2.0591506770349692,0.03947980643296475,4.662741273407122,78835,"Living in IMD quintile 4 (IMD1 is most deprived, IMD5 is least deprived)"
-0.03583962175141332,0.9647950132104158,0.01017960600882594,-0.05579128290551969,-0.015887960597306953,0.9457365066681679,0.9842375872694191,0.0,-3.5207277885155466,0.00043036417135885183,11.182154403779643,74430,"Living in IMD quintile 5 (IMD1 is most deprived, IMD5 is least deprived)"
0.25596139931412243,1.291702866360773,0.028302256318224153,0.2004899962491819,0.31143280237906296,1.222001387581517,1.365380033051178,0.0,9.043851360688366,1.5124687791576949e-19,62.51972844071678,3510,
0.05501421213281137,1.0565556304777337,0.024047313976188815,0.007882342814554612,0.10214608145106813,1.0079134902631823,1.107545251728613,0.0,2.287748735151268,0.02215215781288668,5.496408953101609,5235,
-0.03025615916711579,0.9701969768652988,0.006727310558830287,-0.04344144557523918,-0.017070872758992404,0.9574886176447877,0.9830740089985751,0.0,-4.497511881237811,6.875332005476053e-06,17.15013918727751,128535,
0.3254048426704517,1.3845910740784066,0.04930203682769195,0.22877462612370814,0.4220350592171953,1.2570586988906125,1.5250619912256131,0.0,6.600231219811966,4.105170151562241e-11,34.50376702352948,1575,
0.5883424938605306,1.8010007702279123,0.008181684892043491,0.5723066861392699,0.6043783015817913,1.7723505964495045,1.8301140761085,0.0,71.90969850631632,0.0,inf,48060,
-0.18666434677550228,0.8297221885791352,0.009483124184805045,-0.20525092863864092,-0.16807776491236365,0.8144429237143981,0.8452880983738106,0.0,-19.683845021727905,2.9662142231381888e-86,284.1171933657915,88175,
0.2983129108835414,1.3475833954242273,0.011861894507914389,0.27506402485961573,0.32156179690746706,1.3166149682576676,1.3792802386458165,0.0,25.14884200702541,1.4550243835460608e-139,461.2069618590784,19680,
